tab 	samples
azimuth	bed_dip	bed_dip_direction	citations	dip	location	method_codes	sample	site	software_packages
184.0	5.0	59.0	This study	22.0	Northern Iceland	FS-FD:SO-POM	is050a	is050	pmagpy-3.11.2
229.0	5.0	59.0	This study	48.0	Northern Iceland	FS-FD:SO-POM	is050b	is050	pmagpy-3.11.2
189.0	5.0	59.0	This study	16.0	Northern Iceland	FS-FD:SO-POM	is050c	is050	pmagpy-3.11.2
241.0	5.0	59.0	This study	60.0	Northern Iceland	FS-FD:SO-POM	is050d	is050	pmagpy-3.11.2
216.0	5.0	59.0	This study	32.0	Northern Iceland	FS-FD:SO-POM	is050e	is050	pmagpy-3.11.2
239.0	5.0	59.0	This study	56.0	Northern Iceland	FS-FD:SO-POM	is050f	is050	pmagpy-3.11.2
205.0	5.0	59.0	This study	43.0	Northern Iceland	FS-FD:SO-POM	is050g	is050	pmagpy-3.11.2
152.0	5.0	59.0	This study	42.0	Northern Iceland	FS-FD:SO-POM	is050h	is050	pmagpy-3.11.2
163.0	5.0	59.0	This study	73.0	Northern Iceland	FS-FD:SO-POM	is051a	is051	pmagpy-3.11.2
168.0	5.0	59.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is051b	is051	pmagpy-3.11.2
276.0	5.0	59.0	This study	77.0	Northern Iceland	FS-FD:SO-POM	is051c	is051	pmagpy-3.11.2
251.0	5.0	59.0	This study	42.0	Northern Iceland	FS-FD:SO-POM	is051d	is051	pmagpy-3.11.2
235.0	5.0	59.0	This study	76.0	Northern Iceland	FS-FD:SO-POM	is051e	is051	pmagpy-3.11.2
199.0	5.0	59.0	This study	51.0	Northern Iceland	FS-FD:SO-POM	is051f	is051	pmagpy-3.11.2
212.0	5.0	59.0	This study	50.0	Northern Iceland	FS-FD:SO-POM	is051g	is051	pmagpy-3.11.2
196.0	5.0	59.0	This study	63.0	Northern Iceland	FS-FD:SO-POM	is051h	is051	pmagpy-3.11.2
292.0	5.0	59.0	This study	79.0	Northern Iceland	FS-FD:SO-POM	is051i	is051	pmagpy-3.11.2
228.0	5.0	59.0	This study	52.0	Northern Iceland	FS-FD:SO-POM	is051j	is051	pmagpy-3.11.2
211.0	5.0	59.0	This study	71.0	Northern Iceland	FS-FD:SO-POM	is052a	is052	pmagpy-3.11.2
194.0	5.0	59.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is052b	is052	pmagpy-3.11.2
231.0	5.0	59.0	This study	32.0	Northern Iceland	FS-FD:SO-POM	is052c	is052	pmagpy-3.11.2
213.0	5.0	59.0	This study	64.0	Northern Iceland	FS-FD:SO-POM	is052d	is052	pmagpy-3.11.2
221.0	5.0	59.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is052e	is052	pmagpy-3.11.2
204.0	5.0	59.0	This study	42.0	Northern Iceland	FS-FD:SO-POM	is052f	is052	pmagpy-3.11.2
280.0	5.0	59.0	This study	73.0	Northern Iceland	FS-FD:SO-POM	is052g	is052	pmagpy-3.11.2
215.0	5.0	59.0	This study	71.0	Northern Iceland	FS-FD:SO-POM	is052h	is052	pmagpy-3.11.2
181.0	5.0	59.0	This study	29.0	Northern Iceland	FS-FD:SO-POM	is052i	is052	pmagpy-3.11.2
248.0	5.0	59.0	This study	64.0	Northern Iceland	FS-FD:SO-POM	is052j	is052	pmagpy-3.11.2
209.0	5.0	59.0	This study	63.0	Northern Iceland	FS-FD:SO-POM	is053a	is053	pmagpy-3.11.2
280.0	5.0	59.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is053b	is053	pmagpy-3.11.2
205.0	5.0	59.0	This study	66.0	Northern Iceland	FS-FD:SO-POM	is053c	is053	pmagpy-3.11.2
243.0	5.0	59.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is053d	is053	pmagpy-3.11.2
184.0	5.0	59.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is053e	is053	pmagpy-3.11.2
190.0	5.0	59.0	This study	74.0	Northern Iceland	FS-FD:SO-POM	is053f	is053	pmagpy-3.11.2
303.0	5.0	59.0	This study	60.0	Northern Iceland	FS-FD:SO-POM	is053g	is053	pmagpy-3.11.2
258.0	5.0	59.0	This study	71.0	Northern Iceland	FS-FD:SO-POM	is053h	is053	pmagpy-3.11.2
177.0	5.0	59.0	This study	57.0	Northern Iceland	FS-FD:SO-POM	is053i	is053	pmagpy-3.11.2
206.0	5.0	59.0	This study	56.0	Northern Iceland	FS-FD:SO-POM	is053j	is053	pmagpy-3.11.2
296.0	5.0	59.0	This study	70.0	Northern Iceland	FS-FD:SO-POM	is053k	is053	pmagpy-3.11.2
186.0	5.0	59.0	This study	60.0	Northern Iceland	FS-FD:SO-POM	is053l	is053	pmagpy-3.11.2
273.0	5.0	59.0	This study	69.0	Northern Iceland	FS-FD:SO-POM	is053m	is053	pmagpy-3.11.2
263.0	5.0	59.0	This study	62.0	Northern Iceland	FS-FD:SO-POM	is053n	is053	pmagpy-3.11.2
267.0	5.0	59.0	This study	62.0	Northern Iceland	FS-FD:SO-POM	is053o	is053	pmagpy-3.11.2
284.0	5.0	59.0	This study	76.0	Northern Iceland	FS-FD:SO-POM	is054a	is054	pmagpy-3.11.2
220.0	5.0	59.0	This study	61.0	Northern Iceland	FS-FD:SO-POM	is054b	is054	pmagpy-3.11.2
246.0	5.0	59.0	This study	70.0	Northern Iceland	FS-FD:SO-POM	is054c	is054	pmagpy-3.11.2
190.0	5.0	59.0	This study	66.0	Northern Iceland	FS-FD:SO-POM	is054d	is054	pmagpy-3.11.2
260.0	5.0	59.0	This study	60.0	Northern Iceland	FS-FD:SO-POM	is054e	is054	pmagpy-3.11.2
180.0	5.0	59.0	This study	63.0	Northern Iceland	FS-FD:SO-POM	is054f	is054	pmagpy-3.11.2
188.0	5.0	59.0	This study	62.0	Northern Iceland	FS-FD:SO-POM	is054g	is054	pmagpy-3.11.2
272.0	5.0	59.0	This study	62.0	Northern Iceland	FS-FD:SO-POM	is054h	is054	pmagpy-3.11.2
170.0	5.0	59.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is054i	is054	pmagpy-3.11.2
207.0	5.0	59.0	This study	64.0	Northern Iceland	FS-FD:SO-POM	is054j	is054	pmagpy-3.11.2
218.0	5.0	59.0	This study	71.0	Northern Iceland	FS-FD:SO-POM	is055a	is055	pmagpy-3.11.2
232.0	5.0	59.0	This study	61.0	Northern Iceland	FS-FD:SO-POM	is055b	is055	pmagpy-3.11.2
251.0	5.0	59.0	This study	62.0	Northern Iceland	FS-FD:SO-POM	is055c	is055	pmagpy-3.11.2
245.0	5.0	59.0	This study	52.0	Northern Iceland	FS-FD:SO-POM	is055d	is055	pmagpy-3.11.2
280.0	5.0	59.0	This study	65.0	Northern Iceland	FS-FD:SO-POM	is055e	is055	pmagpy-3.11.2
233.0	5.0	59.0	This study	57.0	Northern Iceland	FS-FD:SO-POM	is055f	is055	pmagpy-3.11.2
301.0	5.0	59.0	This study	33.0	Northern Iceland	FS-FD:SO-POM	is055g	is055	pmagpy-3.11.2
188.0	5.0	59.0	This study	64.0	Northern Iceland	FS-FD:SO-POM	is055h	is055	pmagpy-3.11.2
205.0	5.0	59.0	This study	53.0	Northern Iceland	FS-FD:SO-POM	is056a	is056	pmagpy-3.11.2
164.0	5.0	59.0	This study	56.0	Northern Iceland	FS-FD:SO-POM	is056b	is056	pmagpy-3.11.2
234.0	5.0	59.0	This study	46.0	Northern Iceland	FS-FD:SO-POM	is056c	is056	pmagpy-3.11.2
197.0	5.0	59.0	This study	49.0	Northern Iceland	FS-FD:SO-POM	is056d	is056	pmagpy-3.11.2
245.0	5.0	59.0	This study	59.0	Northern Iceland	FS-FD:SO-POM	is056e	is056	pmagpy-3.11.2
209.0	5.0	59.0	This study	70.0	Northern Iceland	FS-FD:SO-POM	is056f	is056	pmagpy-3.11.2
261.0	5.0	59.0	This study	50.0	Northern Iceland	FS-FD:SO-POM	is056g	is056	pmagpy-3.11.2
198.0	5.0	59.0	This study	66.0	Northern Iceland	FS-FD:SO-POM	is056h	is056	pmagpy-3.11.2
22.0	6.0	55.0	This study	12.0	Northern Iceland	FS-FD:SO-POM	is101a	is101	pmagpy-3.11.2
325.0	6.0	55.0	This study	43.0	Northern Iceland	FS-FD:SO-POM	is101b	is101	pmagpy-3.11.2
26.0	6.0	55.0	This study	40.0	Northern Iceland	FS-FD:SO-POM	is101c	is101	pmagpy-3.11.2
331.0	6.0	55.0	This study	26.0	Northern Iceland	FS-FD:SO-POM	is101d	is101	pmagpy-3.11.2
33.0	6.0	55.0	This study	54.0	Northern Iceland	FS-FD:SO-POM	is101e	is101	pmagpy-3.11.2
314.0	6.0	55.0	This study	14.0	Northern Iceland	FS-FD:SO-POM	is101f	is101	pmagpy-3.11.2
313.0	6.0	55.0	This study	32.0	Northern Iceland	FS-FD:SO-POM	is101g	is101	pmagpy-3.11.2
338.0	6.0	55.0	This study	51.0	Northern Iceland	FS-FD:SO-POM	is101h	is101	pmagpy-3.11.2
40.0	6.0	55.0	This study	56.0	Northern Iceland	FS-FD:SO-POM	is101i	is101	pmagpy-3.11.2
338.0	6.0	55.0	This study	13.0	Northern Iceland	FS-FD:SO-POM	is101j	is101	pmagpy-3.11.2
39.0	6.0	55.0	This study	31.0	Northern Iceland	FS-FD:SO-POM	is102a	is102	pmagpy-3.11.2
16.0	6.0	55.0	This study	52.0	Northern Iceland	FS-FD:SO-POM	is102b	is102	pmagpy-3.11.2
32.0	6.0	55.0	This study	36.0	Northern Iceland	FS-FD:SO-POM	is102c	is102	pmagpy-3.11.2
78.0	6.0	55.0	This study	74.0	Northern Iceland	FS-FD:SO-POM	is102d	is102	pmagpy-3.11.2
269.0	6.0	55.0	This study	64.0	Northern Iceland	FS-FD:SO-POM	is102e	is102	pmagpy-3.11.2
302.0	6.0	55.0	This study	58.0	Northern Iceland	FS-FD:SO-POM	is102f	is102	pmagpy-3.11.2
228.0	6.0	55.0	This study	69.0	Northern Iceland	FS-FD:SO-POM	is102g	is102	pmagpy-3.11.2
220.0	6.0	55.0	This study	38.0	Northern Iceland	FS-FD:SO-POM	is102h	is102	pmagpy-3.11.2
112.0	6.0	55.0	This study	35.0	Northern Iceland	FS-FD:SO-POM	is102i	is102	pmagpy-3.11.2
63.0	6.0	55.0	This study	6.0	Northern Iceland	FS-FD:SO-POM	is102j	is102	pmagpy-3.11.2
32.0	6.0	55.0	This study	12.0	Northern Iceland	FS-FD:SO-POM	is102k	is102	pmagpy-3.11.2
29.0	6.0	55.0	This study	18.0	Northern Iceland	FS-FD:SO-POM	is102l	is102	pmagpy-3.11.2
233.0	6.0	55.0	This study	60.0	Northern Iceland	FS-FD:SO-POM	is102m	is102	pmagpy-3.11.2
69.0	6.0	55.0	This study	66.0	Northern Iceland	FS-FD:SO-POM	is102n	is102	pmagpy-3.11.2
42.0	6.0	55.0	This study	73.0	Northern Iceland	FS-FD:SO-POM	is102o	is102	pmagpy-3.11.2
36.0	6.0	55.0	This study	51.0	Northern Iceland	FS-FD:SO-POM	is103a	is103	pmagpy-3.11.2
71.0	6.0	55.0	This study	33.0	Northern Iceland	FS-FD:SO-POM	is103b	is103	pmagpy-3.11.2
346.0	6.0	55.0	This study	24.0	Northern Iceland	FS-FD:SO-POM	is103c	is103	pmagpy-3.11.2
95.0	6.0	55.0	This study	8.0	Northern Iceland	FS-FD:SO-POM	is103d	is103	pmagpy-3.11.2
345.0	6.0	55.0	This study	44.0	Northern Iceland	FS-FD:SO-POM	is103e	is103	pmagpy-3.11.2
55.0	6.0	55.0	This study	45.0	Northern Iceland	FS-FD:SO-POM	is103f	is103	pmagpy-3.11.2
328.0	6.0	55.0	This study	22.0	Northern Iceland	FS-FD:SO-POM	is103g	is103	pmagpy-3.11.2
83.0	6.0	55.0	This study	23.0	Northern Iceland	FS-FD:SO-POM	is103h	is103	pmagpy-3.11.2
320.0	6.0	55.0	This study	41.0	Northern Iceland	FS-FD:SO-POM	is103i	is103	pmagpy-3.11.2
55.0	6.0	55.0	This study	45.0	Northern Iceland	FS-FD:SO-POM	is103j	is103	pmagpy-3.11.2
37.0	6.0	55.0	This study	38.0	Northern Iceland	FS-FD:SO-POM	is103k	is103	pmagpy-3.11.2
29.0	6.0	55.0	This study	29.0	Northern Iceland	FS-FD:SO-POM	is104a	is104	pmagpy-3.11.2
323.0	6.0	55.0	This study	40.0	Northern Iceland	FS-FD:SO-POM	is104b	is104	pmagpy-3.11.2
222.0	6.0	55.0	This study	26.0	Northern Iceland	FS-FD:SO-POM	is104c	is104	pmagpy-3.11.2
33.0	6.0	55.0	This study	48.0	Northern Iceland	FS-FD:SO-POM	is104d	is104	pmagpy-3.11.2
330.0	6.0	55.0	This study	56.0	Northern Iceland	FS-FD:SO-POM	is104e	is104	pmagpy-3.11.2
359.0	6.0	55.0	This study	57.0	Northern Iceland	FS-FD:SO-POM	is104f	is104	pmagpy-3.11.2
73.0	6.0	55.0	This study	12.0	Northern Iceland	FS-FD:SO-POM	is104g	is104	pmagpy-3.11.2
126.0	6.0	55.0	This study	12.0	Northern Iceland	FS-FD:SO-POM	is104h	is104	pmagpy-3.11.2
62.0	6.0	55.0	This study	18.0	Northern Iceland	FS-FD:SO-POM	is104i	is104	pmagpy-3.11.2
88.0	6.0	55.0	This study	25.0	Northern Iceland	FS-FD:SO-POM	is104j	is104	pmagpy-3.11.2
360.0	6.0	55.0	This study	54.0	Northern Iceland	FS-FD:SO-POM	is104k	is104	pmagpy-3.11.2
348.0	6.0	55.0	This study	31.0	Northern Iceland	FS-FD:SO-POM	is104l	is104	pmagpy-3.11.2
320.0	6.0	55.0	This study	62.0	Northern Iceland	FS-FD:SO-POM	is104m	is104	pmagpy-3.11.2
340.0	6.0	55.0	This study	50.0	Northern Iceland	FS-FD:SO-POM	is104n	is104	pmagpy-3.11.2
59.0	6.0	55.0	This study	39.0	Northern Iceland	FS-FD:SO-POM	is104o	is104	pmagpy-3.11.2
26.0	6.0	55.0	This study	33.0	Northern Iceland	FS-FD:SO-POM	is105a	is105	pmagpy-3.11.2
60.0	6.0	55.0	This study	62.0	Northern Iceland	FS-FD:SO-POM	is105b	is105	pmagpy-3.11.2
347.0	6.0	55.0	This study	38.0	Northern Iceland	FS-FD:SO-POM	is105c	is105	pmagpy-3.11.2
71.0	6.0	55.0	This study	56.0	Northern Iceland	FS-FD:SO-POM	is105d	is105	pmagpy-3.11.2
61.0	6.0	55.0	This study	27.0	Northern Iceland	FS-FD:SO-POM	is105e	is105	pmagpy-3.11.2
13.0	6.0	55.0	This study	50.0	Northern Iceland	FS-FD:SO-POM	is105f	is105	pmagpy-3.11.2
49.0	6.0	55.0	This study	74.0	Northern Iceland	FS-FD:SO-POM	is105g	is105	pmagpy-3.11.2
50.0	6.0	55.0	This study	22.0	Northern Iceland	FS-FD:SO-POM	is105h	is105	pmagpy-3.11.2
9.0	6.0	55.0	This study	21.0	Northern Iceland	FS-FD:SO-POM	is105i	is105	pmagpy-3.11.2
342.0	6.0	55.0	This study	12.0	Northern Iceland	FS-FD:SO-POM	is105j	is105	pmagpy-3.11.2
33.0	6.0	55.0	This study	26.0	Northern Iceland	FS-FD:SO-POM	is105k	is105	pmagpy-3.11.2
36.0	6.0	55.0	This study	57.0	Northern Iceland	FS-FD:SO-POM	is105l	is105	pmagpy-3.11.2
67.0	6.0	55.0	This study	36.0	Northern Iceland	FS-FD:SO-POM	is105m	is105	pmagpy-3.11.2
59.0	6.0	55.0	This study	29.0	Northern Iceland	FS-FD:SO-POM	is105n	is105	pmagpy-3.11.2
155.0	6.0	55.0	This study	31.0	Northern Iceland	FS-FD:SO-POM	is105o	is105	pmagpy-3.11.2
147.0	6.0	55.0	This study	20.0	Northern Iceland	FS-FD:SO-POM	is105p	is105	pmagpy-3.11.2
41.0	6.0	55.0	This study	38.0	Northern Iceland	FS-FD:SO-POM	is106a	is106	pmagpy-3.11.2
64.0	6.0	55.0	This study	99.0	Northern Iceland	FS-FD:SO-POM	is106b	is106	pmagpy-3.11.2
29.0	6.0	55.0	This study	69.0	Northern Iceland	FS-FD:SO-POM	is106c	is106	pmagpy-3.11.2
10.0	6.0	55.0	This study	66.0	Northern Iceland	FS-FD:SO-POM	is106d	is106	pmagpy-3.11.2
16.0	6.0	55.0	This study	77.0	Northern Iceland	FS-FD:SO-POM	is106e	is106	pmagpy-3.11.2
331.0	6.0	55.0	This study	76.0	Northern Iceland	FS-FD:SO-POM	is106f	is106	pmagpy-3.11.2
326.0	6.0	55.0	This study	75.0	Northern Iceland	FS-FD:SO-POM	is106g	is106	pmagpy-3.11.2
43.0	6.0	55.0	This study	89.0	Northern Iceland	FS-FD:SO-POM	is106h	is106	pmagpy-3.11.2
342.0	6.0	55.0	This study	78.0	Northern Iceland	FS-FD:SO-POM	is106i	is106	pmagpy-3.11.2
344.0	6.0	55.0	This study	75.0	Northern Iceland	FS-FD:SO-POM	is106j	is106	pmagpy-3.11.2
5.0	6.0	55.0	This study	81.0	Northern Iceland	FS-FD:SO-POM	is106k	is106	pmagpy-3.11.2
1.0	6.0	55.0	This study	40.0	Northern Iceland	FS-FD:SO-POM	is106l	is106	pmagpy-3.11.2
4.0	6.0	55.0	This study	36.0	Northern Iceland	FS-FD:SO-POM	is106m	is106	pmagpy-3.11.2
73.0	6.0	55.0	This study	32.0	Northern Iceland	FS-FD:SO-POM	is106n	is106	pmagpy-3.11.2
56.0	6.0	55.0	This study	19.0	Northern Iceland	FS-FD:SO-POM	is106o	is106	pmagpy-3.11.2
73.0	6.0	55.0	This study	13.0	Northern Iceland	FS-FD:SO-POM	is106p	is106	pmagpy-3.11.2
128.0	6.0	55.0	This study	34.0	Northern Iceland	FS-FD:SO-POM	is106q	is106	pmagpy-3.11.2
11.0	6.0	55.0	This study	26.0	Northern Iceland	FS-FD:SO-POM	is106r	is106	pmagpy-3.11.2
345.0	6.0	55.0	This study	27.0	Northern Iceland	FS-FD:SO-POM	is106s	is106	pmagpy-3.11.2
354.0	6.0	55.0	This study	25.0	Northern Iceland	FS-FD:SO-POM	is106t	is106	pmagpy-3.11.2
48.0	6.0	55.0	This study	25.0	Northern Iceland	FS-FD:SO-POM	is106u	is106	pmagpy-3.11.2
23.0	6.0	55.0	This study	16.0	Northern Iceland	FS-FD:SO-POM	is106v	is106	pmagpy-3.11.2
14.0	6.0	55.0	This study	55.0	Northern Iceland	FS-FD:SO-POM	is106w	is106	pmagpy-3.11.2
27.0	6.0	55.0	This study	54.0	Northern Iceland	FS-FD:SO-POM	is106x	is106	pmagpy-3.11.2
27.0	6.0	55.0	This study	20.0	Northern Iceland	FS-FD:SO-POM	is107a	is107	pmagpy-3.11.2
10.0	6.0	55.0	This study	90.0	Northern Iceland	FS-FD:SO-POM	is107b	is107	pmagpy-3.11.2
33.0	6.0	55.0	This study	39.0	Northern Iceland	FS-FD:SO-POM	is107c	is107	pmagpy-3.11.2
9.0	6.0	55.0	This study	41.0	Northern Iceland	FS-FD:SO-POM	is107d	is107	pmagpy-3.11.2
7.0	6.0	55.0	This study	49.0	Northern Iceland	FS-FD:SO-POM	is107e	is107	pmagpy-3.11.2
288.0	6.0	55.0	This study	10.0	Northern Iceland	FS-FD:SO-POM	is107f	is107	pmagpy-3.11.2
16.0	6.0	55.0	This study	55.0	Northern Iceland	FS-FD:SO-POM	is107g	is107	pmagpy-3.11.2
322.0	6.0	55.0	This study	68.0	Northern Iceland	FS-FD:SO-POM	is107h	is107	pmagpy-3.11.2
349.0	6.0	55.0	This study	34.0	Northern Iceland	FS-FD:SO-POM	is107i	is107	pmagpy-3.11.2
273.0	6.0	55.0	This study	41.0	Northern Iceland	FS-FD:SO-POM	is107j	is107	pmagpy-3.11.2
14.0	6.0	55.0	This study	30.0	Northern Iceland	FS-FD:SO-POM	is107k	is107	pmagpy-3.11.2
18.0	6.0	55.0	This study	16.0	Northern Iceland	FS-FD:SO-POM	is107l	is107	pmagpy-3.11.2
74.0	6.0	55.0	This study	28.0	Northern Iceland	FS-FD:SO-POM	is107m	is107	pmagpy-3.11.2
351.0	6.0	55.0	This study	8.0	Northern Iceland	FS-FD:SO-POM	is107o	is107	pmagpy-3.11.2
358.0	6.0	55.0	This study	31.0	Northern Iceland	FS-FD:SO-POM	is108a	is108	pmagpy-3.11.2
57.0	6.0	55.0	This study	22.0	Northern Iceland	FS-FD:SO-POM	is108b	is108	pmagpy-3.11.2
351.0	6.0	55.0	This study	23.0	Northern Iceland	FS-FD:SO-POM	is108c	is108	pmagpy-3.11.2
6.0	6.0	55.0	This study	27.0	Northern Iceland	FS-FD:SO-POM	is108d	is108	pmagpy-3.11.2
4.0	6.0	55.0	This study	25.0	Northern Iceland	FS-FD:SO-POM	is108e	is108	pmagpy-3.11.2
319.0	6.0	55.0	This study	73.0	Northern Iceland	FS-FD:SO-POM	is108f	is108	pmagpy-3.11.2
51.0	6.0	55.0	This study	50.0	Northern Iceland	FS-FD:SO-POM	is108g	is108	pmagpy-3.11.2
265.0	6.0	55.0	This study	6.0	Northern Iceland	FS-FD:SO-POM	is108h	is108	pmagpy-3.11.2
315.0	6.0	55.0	This study	28.0	Northern Iceland	FS-FD:SO-POM	is108i	is108	pmagpy-3.11.2
29.0	6.0	55.0	This study	39.0	Northern Iceland	FS-FD:SO-POM	is109a	is109	pmagpy-3.11.2
29.0	6.0	55.0	This study	66.0	Northern Iceland	FS-FD:SO-POM	is109b	is109	pmagpy-3.11.2
41.0	6.0	55.0	This study	69.0	Northern Iceland	FS-FD:SO-POM	is109c	is109	pmagpy-3.11.2
4.0	6.0	55.0	This study	37.0	Northern Iceland	FS-FD:SO-POM	is109d	is109	pmagpy-3.11.2
2.0	6.0	55.0	This study	34.0	Northern Iceland	FS-FD:SO-POM	is109e	is109	pmagpy-3.11.2
341.0	6.0	55.0	This study	42.0	Northern Iceland	FS-FD:SO-POM	is109f	is109	pmagpy-3.11.2
321.0	6.0	55.0	This study	32.0	Northern Iceland	FS-FD:SO-POM	is109g	is109	pmagpy-3.11.2
24.0	6.0	55.0	This study	30.0	Northern Iceland	FS-FD:SO-POM	is109h	is109	pmagpy-3.11.2
41.0	6.0	55.0	This study	37.0	Northern Iceland	FS-FD:SO-POM	is110a	is110	pmagpy-3.11.2
347.0	6.0	55.0	This study	82.0	Northern Iceland	FS-FD:SO-POM	is110b	is110	pmagpy-3.11.2
4.0	6.0	55.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is110c	is110	pmagpy-3.11.2
154.0	6.0	55.0	This study	17.0	Northern Iceland	FS-FD:SO-POM	is110d	is110	pmagpy-3.11.2
154.0	6.0	55.0	This study	18.0	Northern Iceland	FS-FD:SO-POM	is110e	is110	pmagpy-3.11.2
24.0	6.0	55.0	This study	46.0	Northern Iceland	FS-FD:SO-POM	is110f	is110	pmagpy-3.11.2
2.0	6.0	55.0	This study	44.0	Northern Iceland	FS-FD:SO-POM	is110g	is110	pmagpy-3.11.2
314.0	6.0	55.0	This study	46.0	Northern Iceland	FS-FD:SO-POM	is111a	is111	pmagpy-3.11.2
337.0	6.0	55.0	This study	46.0	Northern Iceland	FS-FD:SO-POM	is111b	is111	pmagpy-3.11.2
3.0	6.0	55.0	This study	49.0	Northern Iceland	FS-FD:SO-POM	is111c	is111	pmagpy-3.11.2
310.0	6.0	55.0	This study	15.0	Northern Iceland	FS-FD:SO-POM	is111d	is111	pmagpy-3.11.2
35.0	6.0	55.0	This study	53.0	Northern Iceland	FS-FD:SO-POM	is111e	is111	pmagpy-3.11.2
29.0	6.0	55.0	This study	40.0	Northern Iceland	FS-FD:SO-POM	is111f	is111	pmagpy-3.11.2
297.0	6.0	55.0	This study	53.0	Northern Iceland	FS-FD:SO-POM	is111g	is111	pmagpy-3.11.2
287.0	6.0	55.0	This study	60.0	Northern Iceland	FS-FD:SO-POM	is111h	is111	pmagpy-3.11.2
299.0	6.0	55.0	This study	40.0	Northern Iceland	FS-FD:SO-POM	is111i	is111	pmagpy-3.11.2
38.0	6.0	55.0	This study	23.0	Northern Iceland	FS-FD:SO-POM	is111j	is111	pmagpy-3.11.2
19.0	6.0	55.0	This study	26.0	Northern Iceland	FS-FD:SO-POM	is112a	is112	pmagpy-3.11.2
20.0	6.0	55.0	This study	41.0	Northern Iceland	FS-FD:SO-POM	is112b	is112	pmagpy-3.11.2
46.0	6.0	55.0	This study	61.0	Northern Iceland	FS-FD:SO-POM	is112c	is112	pmagpy-3.11.2
14.0	6.0	55.0	This study	52.0	Northern Iceland	FS-FD:SO-POM	is112d	is112	pmagpy-3.11.2
17.0	6.0	55.0	This study	45.0	Northern Iceland	FS-FD:SO-POM	is112e	is112	pmagpy-3.11.2
287.0	6.0	55.0	This study	58.0	Northern Iceland	FS-FD:SO-POM	is112f	is112	pmagpy-3.11.2
297.0	6.0	55.0	This study	58.0	Northern Iceland	FS-FD:SO-POM	is112g	is112	pmagpy-3.11.2
234.0	6.0	55.0	This study	65.0	Northern Iceland	FS-FD:SO-POM	is112h	is112	pmagpy-3.11.2
62.0	6.0	55.0	This study	64.0	Northern Iceland	FS-FD:SO-POM	is112i	is112	pmagpy-3.11.2
136.0	6.0	55.0	This study	23.0	Northern Iceland	FS-FD:SO-POM	is112j	is112	pmagpy-3.11.2
330.0	6.0	55.0	This study	21.0	Northern Iceland	FS-FD:SO-POM	is112k	is112	pmagpy-3.11.2
73.0	6.0	55.0	This study	49.0	Northern Iceland	FS-FD:SO-POM	is113a	is113	pmagpy-3.11.2
89.0	6.0	55.0	This study	50.0	Northern Iceland	FS-FD:SO-POM	is113b	is113	pmagpy-3.11.2
80.0	6.0	55.0	This study	76.0	Northern Iceland	FS-FD:SO-POM	is113c	is113	pmagpy-3.11.2
9.0	6.0	55.0	This study	90.0	Northern Iceland	FS-FD:SO-POM	is113d	is113	pmagpy-3.11.2
5.0	6.0	55.0	This study	83.0	Northern Iceland	FS-FD:SO-POM	is113e	is113	pmagpy-3.11.2
103.0	6.0	55.0	This study	64.0	Northern Iceland	FS-FD:SO-POM	is113f	is113	pmagpy-3.11.2
63.0	6.0	55.0	This study	57.0	Northern Iceland	FS-FD:SO-POM	is113g	is113	pmagpy-3.11.2
55.0	6.0	55.0	This study	56.0	Northern Iceland	FS-FD:SO-POM	is113h	is113	pmagpy-3.11.2
111.0	6.0	55.0	This study	60.0	Northern Iceland	FS-FD:SO-POM	is113i	is113	pmagpy-3.11.2
27.0	6.0	55.0	This study	34.0	Northern Iceland	FS-FD:SO-POM	is114a	is114	pmagpy-3.11.2
41.0	6.0	55.0	This study	13.0	Northern Iceland	FS-FD:SO-POM	is114b	is114	pmagpy-3.11.2
123.0	6.0	55.0	This study	65.0	Northern Iceland	FS-FD:SO-POM	is114c	is114	pmagpy-3.11.2
358.0	6.0	55.0	This study	24.0	Northern Iceland	FS-FD:SO-POM	is114d	is114	pmagpy-3.11.2
274.0	6.0	55.0	This study	12.0	Northern Iceland	FS-FD:SO-POM	is114e	is114	pmagpy-3.11.2
7.0	6.0	55.0	This study	10.0	Northern Iceland	FS-FD:SO-POM	is114f	is114	pmagpy-3.11.2
251.0	6.0	55.0	This study	15.0	Northern Iceland	FS-FD:SO-POM	is114g	is114	pmagpy-3.11.2
32.0	6.0	55.0	This study	70.0	Northern Iceland	FS-FD:SO-POM	is114h	is114	pmagpy-3.11.2
99.0	6.0	55.0	This study	44.0	Northern Iceland	FS-FD:SO-POM	is114i	is114	pmagpy-3.11.2
104.0	6.0	55.0	This study	72.0	Northern Iceland	FS-FD:SO-POM	is114j	is114	pmagpy-3.11.2
289.0	6.0	55.0	This study	65.0	Northern Iceland	FS-FD:SO-POM	is115a	is115	pmagpy-3.11.2
295.0	6.0	55.0	This study	67.0	Northern Iceland	FS-FD:SO-POM	is115b	is115	pmagpy-3.11.2
