t,H-Concentration,O-Concentration,OH-Concentration,H2-Concentration,H2O-Concentration,O2-Concentration,H-Reaction_rate,O-Reaction_rate,OH-Reaction_rate,H2-Reaction_rate,H2O-Reaction_rate,O2-Reaction_rate,T
2.1899999999999987e-05,0.9986906731283185,1.0078254689563748,2.9856583889589356,0.0013093268716801566,1.0065161420846913,-1.4660395290116592e-15,359.34672966751015,-355.43752690918893,351.52832413166067,-359.3467296579066,3.9092027583212197,9.603539804173869e-09,1000.0
2.1999999999999986e-05,0.9987261185437264,1.0077904091476386,2.9856930631609995,0.0012738814562724117,1.006516527691363,-1.30950040211846e-15,349.6066961777441,-345.8032771504621,341.99985810602334,-349.6066961691657,3.8034190272819717,8.578408239821332e-09,1000.0
2.2099999999999985e-05,0.9987606032496323,1.00775629961394,2.985726797522489,0.0012393967503676391,1.00651690286357,-1.2097877470162403e-16,340.1312958567326,-336.43079576639764,332.73029567447753,-340.13129585594004,3.700500090334951,7.925474097789004e-10,1000.0
2.2199999999999984e-05,0.9987941533242479,1.0077231145594028,2.98575961755695,0.0012058466757510935,1.0065172678836485,-1.0274170269163879e-15,330.91331112184525,-327.31294281242236,323.7125744895376,-330.9133111151143,3.6003683094229046,6.7309663070980054e-09,1000.0
2.2299999999999983e-05,0.998826794173227,1.0076908288534725,2.9857915481198396,0.001173205826767896,1.0065176230266972,-5.2022619682592545e-15,321.9457124234785,-318.44276438170994,314.93981627177556,-321.94571238939557,3.502948041768532,3.408294144606168e-08,1000.0
2.2399999999999982e-05,0.9988585505486233,1.0076594180121654,2.985822613427073,0.0011414494513637711,1.0065179685607868,-1.3010642008146757e-14,313.22165285996044,-309.8134872759946,306.40532152154327,-313.2216527747177,3.4081655839658738,8.524273692152584e-08,1000.0
2.249999999999998e-05,0.998889446471239,1.0076288582748767,2.9858528369790553,0.0011105535287379246,1.0065183047461135,-2.315241862516166e-14,304.7344893281438,-301.41853992374456,298.1025902159573,-304.7344891764498,3.3159494043992326,1.5169401893024503e-07,1000.0
2.259999999999998e-05,0.9989195053801958,1.0075991264564055,2.9858822417070585,0.0010804946197721648,1.0065186318365993,-3.2101100610497676e-14,296.4777412629949,-293.2515115655572,290.0252814474558,-296.4777410526631,3.226229697437727,2.1033186979190895e-07,1000.0
2.269999999999998e-05,0.9989487498519384,1.0075702002249514,2.9859108496982305,0.001051250148026574,1.0065189500768876,-3.512206890261965e-14,288.44516766976517,-285.3062284470258,282.16728876402135,-288.44516743963266,3.1389392227394177,2.3013250492471202e-07,1000.0
2.2799999999999978e-05,0.9989772018699106,1.0075420578353225,2.985938682459501,0.0010227981300618605,1.006519259705231,-2.7522341903769036e-14,280.6306928981611,-277.5766803972621,274.52266753568017,-280.6306927178196,3.054012500898953,1.803414798795864e-07,1000.0
2.2899999999999977e-05,0.9990048831205988,1.0075146778360657,2.985965761207286,0.0009951168793939417,1.0065195609566624,-7.304790758731865e-15,273.0283252162619,-270.05694028599214,267.08555525998975,-273.02832516839555,2.9713849302697497,4.786632197454106e-08,1000.0
2.2999999999999976e-05,0.9990318144991545,1.0074880395585455,2.985992106383697,0.0009681855008748492,1.0065198540576978,2.933598885342121e-14,265.6322924344624,-262.74129817133496,259.8503042926795,-265.63229262669836,2.8909942631274457,-1.9223599814836398e-07,1000.0
2.3099999999999975e-05,0.9990580163236514,1.0074621229049814,2.9860177378662214,0.0009419836764315049,1.0065201392286307,8.300681526942002e-14,258.4369829587343,-255.6242029921294,252.81142411342486,-258.4369835026845,2.8127799666049085,-5.439501825282398e-07,1000.0
2.3199999999999974e-05,0.9990835084556302,1.0074369082291867,2.98604267508571,0.0009164915445135941,1.006520416684815,1.4384013414873237e-13,251.43691261475388,-248.70022975148106,245.96354877344774,-251.43691355737363,2.736682863272806,-9.426197524111888e-07,1000.0
2.3299999999999973e-05,0.9991083101240037,1.0074123765107879,2.9860669368540167,0.0008916898761990285,1.0065206866347893,2.0278935976561746e-13,244.62677282080375,-241.96412716355837,239.301484164236,-244.62677414976525,2.6626456572453705,-1.3289615064241734e-06,1000.0
2.3399999999999972e-05,0.9991324400261326,1.0073885092552257,2.986090541462922,0.0008675599741150726,1.006520949281356,2.4760604416626277e-13,238.0014027471449,-235.41079011428806,232.8201807268367,-238.00140436984765,2.590612632856836,-1.6227027349010092e-06,1000.0
2.349999999999997e-05,0.999155916446549,1.007365288376302,2.986113506800326,0.0008440835537121968,1.0065212048228487,2.6116346239003097e-13,231.5557566278572,-229.03522732724917,226.51470144982596,-231.5557583394496,2.5205293006080094,-1.7115923960187486e-06,1000.0
2.359999999999997e-05,0.9991787570882175,1.0073426963631138,2.986135850185109,0.0008212429120060312,1.006521453451329,2.2355055138082946e-13,225.28494998274448,-222.83260708149285,220.380267110484,-225.28495144786586,2.4523429012516242,-1.46512137343595e-06,1000.0
2.369999999999997e-05,0.9992009791589196,1.0073207161945945,2.986157588451654,0.0007990208411998673,1.0065216953535117,1.194141332835013e-13,219.1842357592986,-216.7982336110186,214.41223302802297,-219.18423654194078,2.3860021482800073,-7.826421763124288e-07,1000.0
2.379999999999997e-05,0.9992225994879823,1.0072993312240317,2.9861787380640332,0.000777400511978801,1.0065219307120115,-3.8850370942860794e-14,213.2489720556431,-210.9275151758119,208.6060577867177,-213.2489718010116,2.321456879831189,2.5463147402465803e-07,1000.0
2.3899999999999968e-05,0.9992436343770228,1.007278525326728,2.9861993149700066,0.0007563656227350605,1.0065221597037484,-2.421113920525856e-13,207.47466321010444,-205.21600470562615,202.95734302740834,-207.47466162323468,2.2586585044783,1.5868697500922956e-06,1000.0
2.3999999999999967e-05,0.9992640996785185,1.0072582828222705,2.9862193346778736,0.0007359003210155258,1.0065223825007865,-4.658792397843395e-13,201.8569380352349,-199.65937826822267,197.46181239406442,-201.85693498166188,2.1975597670122173,3.053573017694055e-06,1000.0
2.4099999999999966e-05,0.999284010879257,1.0072385883919754,2.9862388123380903,0.0007159891200943997,1.00652259927123,-6.48490889378503e-13,196.39152670163094,-194.25341220199326,192.11528920120946,-196.39152245105788,2.1381144996376946,4.250573046406072e-06,1000.0
2.4199999999999965e-05,0.9993033829798167,1.0072194271981165,2.986257762625398,0.0006966170194601461,1.0065228101779307,-7.230587043981336e-13,191.07429395176246,-188.99401596982264,186.9137285090344,-191.07428921233827,2.0802779819398296,4.739424209908263e-06,1000.0
2.4299999999999964e-05,0.999322230579005,1.0072007848003919,2.9862761998215612,0.0006777694203206942,1.0065230153793945,-6.742367691524546e-13,185.90121621206208,-183.87720952319154,181.85319399533097,-185.90121179256707,2.0240066888705455,4.419495010391271e-06,1000.0
2.4399999999999963e-05,0.9993405679339114,1.007182647096518,2.986294137874289,0.0006594320654711326,1.0065232150304269,-6.174926565704363e-13,180.8683655471456,-178.89910743570283,176.9298412290154,-180.86836149952327,1.9692581114427776,4.047622313425023e-06,1000.0
2.4499999999999962e-05,0.9993584088512617,1.0071650004297061,2.9863115902906245,0.0006415911480898027,1.0065234092809654,-6.48447621192398e-13,175.9719384745123,-174.05594739274386,172.13994780976364,-175.97193422390643,1.9159910817684462,4.250605881926132e-06,1000.0
2.459999999999996e-05,0.9993757667658693,1.0071478315110507,2.986328570213054,0.0006242332336189713,1.0065235982769176,-5.115183231263419e-13,171.20823229482426,-169.34406675479144,167.47989450858688,-171.20822894173838,1.8641655400328137,3.3530858728313736e-06,1000.0
2.469999999999996e-05,0.9993926547987402,1.0071311273620558,2.9863450904775934,0.0006073452010378383,1.0065237821607935,-2.2187682376965138e-13,166.57363300012761,-164.75989064078314,162.94614537251212,-166.57363154566434,1.8137423593444753,1.4544632747773185e-06,1000.0
2.479999999999996e-05,0.9994090856807657,1.007114875390122,2.9863611635392755,0.0005909143190922057,1.0065239610708854,-1.4193603983736862e-13,162.06463664652503,-160.29995307300882,158.5352676386029,-162.06463571608018,1.764683573516218,9.304448651663031e-07,1000.0
2.4899999999999958e-05,0.9994250717965539,1.0070990633451775,2.986376801513197,0.0005749282033934751,1.0065241351417293,-5.237722708503369e-14,157.67783144309408,-155.96087919394415,154.24392625807786,-157.6778310997359,1.716952249149935,3.433581885102068e-07,1000.0
2.4999999999999957e-05,0.999440625198335,1.0070836793059321,2.986392016189895,0.0005593748016184556,1.0065243045042647,-4.642022166006421e-14,153.40989950821796,-151.7393870666068,150.06887401637192,-153.4098992039061,1.6705124416111623,3.043118574826657e-07,1000.0
2.5099999999999956e-05,0.9994557576159623,1.007068711669977,2.9864068190441437,0.000544242384008261,1.0065244692859368,-2.9305899986266566e-14,149.25761093921932,-147.6322817724042,146.00695222134846,-149.257610747099,1.6253291668151122,1.921203210482919e-07,1000.0
2.5199999999999955e-05,0.9994704804563849,1.0070541491543117,2.9864212212350156,0.0005295195436040562,1.0065246296106942,-1.0878825641734849e-14,145.217825755198,-143.63645735312016,142.0550888084039,-145.21782568387877,1.5813684020778336,7.131923141861235e-08,1000.0
2.5299999999999954e-05,0.9994848048152456,1.0070399807838677,2.986435233617035,0.0005151951847472192,1.0065247855991106,-6.945321166313823e-15,141.28749005695937,-139.74889300504043,138.2102958620561,-141.28749001142668,1.538597051918933,4.5532678155220546e-08,1000.0
2.5399999999999953e-05,0.9994987414885582,1.0070261958799585,2.9864488667515343,0.0005012585114375177,1.0065249373685143,-3.937437848236746e-15,137.46363256520686,-135.96664965177473,134.46966668671513,-137.46363253939313,1.496982913432136,2.581372205699643e-08,1000.0
2.5499999999999952e-05,0.999512300979426,1.0070127840536336,2.9864621309133113,0.0004876990205721234,1.0065250850330574,-1.5805907785136837e-15,133.74336301136952,-132.28686835514736,130.83037367820032,-133.74336300100708,1.4564946562221583,1.0362445359736304e-08,1000.0
2.559999999999995e-05,0.9995254934979002,1.0069997352058173,2.9864750360904697,0.0004745065020979252,1.006525228703715,-1.5545161127200726e-15,130.12387207288512,-128.70677024990707,127.28966840654574,-130.1238720626935,1.4171018229780639,1.0191632846663047e-08,1000.0
2.569999999999995e-05,0.9995383289865786,1.006987039501987,2.9864875920094565,0.00046167101341742996,1.006525368488563,-3.733698554602269e-15,126.60242429611027,-125.22364954294869,123.84487474082916,-126.60242427163129,1.3787747531615857,2.4478982991141834e-08,1000.0
2.579999999999995e-05,0.9995508171431416,1.0069746873498824,2.986499808157107,0.00044918285685239954,1.0065255044930215,-5.723244876695776e-15,123.17635188211482,-121.83486736629766,120.49338277543374,-123.17635184459144,1.3414845158171524,3.7523373226557194e-08,1000.0
2.589999999999995e-05,0.9995629673705113,1.0069626694488054,2.9865116937318863,0.0004370326294848107,1.0065256368193143,-3.4834815564844123e-15,119.84306833746088,-118.5378652789621,117.2326621747852,-119.84306831462182,1.305203058498782,2.2839065998731457e-08,1000.0
2.5999999999999948e-05,0.9995747888568963,1.0069509767104408,2.9865232577222116,0.0004252111431093909,1.0065257655673345,6.120164909843017e-15,116.60004650464144,-115.3301435363026,114.06024064821709,-116.6000465447681,1.2699029683388436,-4.0126666712234673e-08,1000.0
2.6099999999999947e-05,0.9995862904578848,1.0069396003754867,2.9865345087910855,0.0004137095421437792,1.006525890833369,2.895548607558929e-14,113.44485086057351,-112.20929303634496,110.97373559181223,-113.44485105042142,1.2355578242285565,-1.8984790861178742e-07,1000.0
2.6199999999999946e-05,0.9995974807666049,1.0069285319442556,2.986545455344745,0.00040251923346515763,1.0065260127108577,7.044053663265464e-14,110.37511826472402,-109.17297627732981,107.97083521363885,-110.37511872657565,1.2021419873942167,-4.61851624113556e-07,1000.0
2.6299999999999945e-05,0.9996083682803926,1.0069177630118082,2.9865561056957404,0.00039163171973313375,1.0065261312921983,1.260451413340074e-13,107.38851227746129,-106.21888217370818,105.04925372283252,-107.38851310390001,1.1696301037531136,-8.264387252320472e-07,1000.0
2.6399999999999944e-05,0.9996189612007798,1.0069072854658028,2.986566467867231,0.00038103879941276493,1.0065262466665799,1.9282063523488754e-13,104.48277793532567,-103.34478023404311,102.20678506131704,-104.48277919960391,1.1379977012825517,-1.2642782338584275e-06,1000.0
2.6499999999999943e-05,0.9996292674844965,1.0068970914360422,2.986576549642889,0.0003707325157687763,1.0065263589205362,2.6561660351354526e-13,101.65572776334861,-100.54850672556347,99.4412891709818,-101.65572950495034,1.10722103778514,-1.7416017340198997e-06,1000.0
2.6599999999999942e-05,0.9996392949169497,1.006887173221792,2.986586358638813,0.00036070508337730876,1.0065264681387391,3.2727215133168526e-13,98.90522166271099,-97.82794478120464,96.75067219147415,-98.90522380859892,1.0772768815063458,-2.1458879311347164e-06,1000.0
2.669999999999994e-05,0.9996490510462854,1.0068775233570033,2.9865959022389923,0.00035094895407272264,1.006526574403286,3.5838124550415725e-13,96.22918491890468,-95.18104221077603,94.132904202427,-96.22918726879449,1.0481427081286538,-2.3498898148300693e-06,1000.0
2.679999999999994e-05,0.9996585431970418,1.006868134596809,2.9866051876086672,0.00034145680329532844,1.006526677793848,3.374425709017439e-13,93.62560443879127,-92.60580777872516,91.58601554389281,-93.62560665140815,1.0197966600661001,-2.21261687063766e-06,1000.0
2.689999999999994e-05,0.9996677785359669,1.0068589998524162,2.9866142217586944,0.0003322214642866961,1.0065267783883807,2.5385838991763857e-13,91.09251060023172,-90.10029325021958,89.10807922934606,-91.09251226480103,0.9922173500121448,-1.6645693042392169e-06,1000.0
2.6999999999999938e-05,0.999676764017319,1.0068501122452163,2.9866230114920596,0.00032323598277583446,1.0065268762625328,9.513812482047751e-14,88.6279923211878,-87.66260829688724,86.69722552025414,-88.62799294502153,0.9653840243005583,-6.238337276940714e-07,1000.0
2.7099999999999937e-05,0.9996855063845993,1.0068414651050694,2.9866315634055605,0.0003144936152521258,1.006526971489666,-1.4833912421929408e-13,86.23019654024313,-85.29091998244161,84.35164147926312,-86.23019556755465,0.9392765578015232,9.726884807776008e-07,1000.0
2.7199999999999936e-05,0.9996940122241167,1.0068330519173183,2.986639883942011,0.00030598777550198356,1.0065270641414323,-3.8112335372751213e-13,83.89731286938112,-82.98343757506821,82.0695572825129,-83.89731037025993,0.9138752943129183,2.499121200192122e-06,1000.0
2.7299999999999935e-05,0.9997022879487123,1.0068248663388883,2.986647979374398,0.0002977120508446766,1.006527154287598,-4.42761283091389e-13,81.62757829752752,-80.73841720243686,79.84925030070508,-81.62757539420696,0.8891610950906614,2.903320561137682e-06,1000.0
2.7399999999999934e-05,0.999710339789942,1.0068169022060234,2.986655855798576,0.0002896602097763045,1.0065272419959628,-2.815137766499789e-13,79.41928041423103,-78.55416505251078,77.68904599881768,-79.4192785682446,0.8651153617202437,1.845986426847368e-06,1000.0
2.7499999999999933e-05,0.9997181738037054,1.0068091535287154,2.986663519138699,0.0002818261963775101,1.006527327332418,8.321661071708811e-14,77.27075561811367,-76.42903559865535,75.58731667056767,-77.27075616379899,0.8417200194583285,-5.456853283854848e-07,1000.0
2.7599999999999932e-05,0.9997257958855187,1.0068016144755987,2.986670975162275,0.00027420411498638397,1.0065274103611146,5.053204787018899e-13,75.18038526695396,-74.36142779545408,73.54247695119055,-75.18038858057214,0.8189574714998921,-3.313618174725525e-06,1000.0
2.769999999999993e-05,0.9997332117725085,1.006794279371978,2.9866782294821834,0.0002667882281681718,1.0065274911444837,6.769203913831327e-13,73.14659534077299,-72.34978474782099,71.55298303268987,-73.14659977968343,0.7968105929520042,-4.438910444124012e-06,1000.0
2.779999999999993e-05,0.9997404270444089,1.006787142698839,2.986685287557046,0.00025957295602517473,1.006527569743245,4.3430617521102214e-13,71.16785423683432,-70.39259150802623,69.61733447519113,-71.16785708482081,0.7752627288080814,-2.84798649188164e-06,1000.0
2.789999999999993e-05,0.9997474471324946,1.0067801990840108,2.9866921546998264,0.0002525528673347113,1.0065276462165025,-1.7046376913335501e-13,69.24266986063377,-68.48837219311824,67.73407228993604,-69.24266874280043,0.7542976675155282,1.1178333363506417e-06,1000.0
2.799999999999993e-05,0.9997542773275037,1.0067734432943303,2.986698836085751,0.0002457226715391808,1.006527720621831,-9.569517956406266e-13,67.36958799376917,-66.63568837668322,65.90177620889595,-67.36958171841852,0.7338996170859525,6.275350662945519e-06,1000.0
2.8099999999999927e-05,0.9997609227419691,1.0067668702728987,2.986705336714902,0.00023907725669698607,1.006527793014865,-1.3336511170206458e-12,65.54720083938714,-64.83314752092309,64.1190767111202,-65.54719209371773,0.7140533184640467,8.745669415592098e-06,1000.0
2.8199999999999927e-05,0.9997673884006477,1.0067604750496415,2.9867116615019453,0.0002326115984143537,1.0065278634502863,-9.375623016496575e-13,63.77412623459387,-63.07938246100912,62.38462639086064,-63.77412008631201,0.6947437735847576,6.148281863719042e-06,1000.0
2.8299999999999926e-05,0.9997736791614057,1.0067542528195714,2.9867178152002625,0.00022632083818927077,1.0065279319809741,-4.047567117097719e-13,62.0490341811223,-61.37307770175135,60.6971159137753,-62.04903152681975,0.6759564793709509,2.6543025503613285e-06,1000.0
2.8399999999999925e-05,0.9997797997575634,1.0067481989008915,2.9867238024411367,0.0002202002421952808,1.0065279986584519,-2.410376296254636e-13,60.37062812970191,-59.712950825033964,59.05527035900664,-60.37062654902223,0.6576773046679483,1.580679685602643e-06,1000.0
2.8499999999999924e-05,0.9997857547944288,1.006742308738417,2.986729627729012,0.0002142452054338911,1.006528063532843,-1.3699139735442788e-13,58.737641620438794,-58.097749117770505,57.4578548183636,-58.737640722069486,0.6398925026682912,8.98369308650125e-07,1000.0
2.8599999999999923e-05,0.9997915487523872,1.0067365779005308,2.986735295446671,0.0002084512475526608,1.0065281266529154,-5.977748870051071e-14,57.14884428962271,-56.52625559117728,55.90366610870347,-57.148843897608515,0.6225886984454235,3.9201419541037116e-07,1000.0
2.8699999999999922e-05,0.9997971859904922,1.0067310020756288,2.986740809858319,0.0002028140094736137,1.006528188066118,-3.380367652067959e-14,55.603039501066156,-54.997286622160324,54.391533299890405,-55.60303927938411,0.6057528789058337,2.2168204216661657e-07,1000.0
2.879999999999992e-05,0.9998026707492886,1.0067255770693253,2.986746175112098,0.0001973292506924289,1.0065282478186115,-1.8419971358959648e-14,54.099062797900025,-53.509690413156676,52.92031778681835,-54.09906267710254,0.5893723847433483,1.20797489760829e-07,1000.0
2.889999999999992e-05,0.9998080071542759,1.006720298801031,2.986751395243679,0.0001919928457151971,1.0065283059553045,-8.37165949644599e-15,52.63578157902025,-52.06234667920358,51.488911669584255,-52.63578152411892,0.5734348998166694,5.490132586181597e-08,1000.0
2.899999999999992e-05,0.9998131992197661,1.006715163300134,2.986756474179975,0.0001868007802287412,1.0065283625198977,-4.577092034549652e-15,51.21209385237183,-50.65416541264177,50.096236912878275,-51.212093822355115,0.5579284397300635,3.001671608257538e-08,1000.0
2.9099999999999918e-05,0.9998182508514352,1.0067101667034772,2.986761415741616,0.000181749148561813,1.0065284175549096,-2.4355636051770727e-15,49.82692745743586,-49.28408611316755,48.74124473695407,-49.826927441463276,0.5428413442683139,1.5972584791300277e-08,1000.0
2.9199999999999917e-05,0.9998231658451238,1.0067053052565436,2.9867662236417907,0.00017683415487487603,1.0065284711016647,-7.4024843859799975e-16,48.47924044546587,-47.95107816449935,47.42291587382359,-48.47924044061125,0.5281622809665211,4.854621349605768e-09,1000.0
2.9299999999999916e-05,0.9998279478979357,1.00670057530248,2.9867709014971044,0.00017205210206361975,1.006528523200413,-9.041382073706501e-17,47.16801802220571,-46.654137810220675,46.14025759704975,-47.16801802161276,0.5138802119850293,5.929454773508342e-10,1000.0
2.9399999999999915e-05,0.9998326006197442,1.0066959732707148,2.986775452838839,0.00016739938024891744,1.0065285738904564,-6.301493213278815e-15,45.89226941034807,-45.39228505060017,44.89230060819988,-45.892269369021875,0.49998435974790134,4.1326196133808434e-08,1000.0
2.9499999999999914e-05,0.9998371275056867,1.0066914957041644,2.9867798810860453,0.00016287249428303933,1.0065286232098483,-2.9789003552916926e-14,44.65103538381369,-44.16457109470681,43.6781064148761,-44.65103518845178,0.48646428910688383,1.9536191433067524e-07,1000.0
2.9599999999999913e-05,0.9998415319765429,1.0066871392192929,2.986784189585027,0.00015846802337922367,1.006528671195833,-7.733969835666289e-14,43.44337714090918,-42.97006735412532,42.496756552920274,-43.443376633698584,0.47330978678385566,5.072105905417468e-07,1000.0
2.9699999999999912e-05,0.9998458173370034,1.0066829005473918,2.9867883815685348,0.00015418266283572573,1.0065287178843925,-1.6040574647059748e-13,42.2683877957155,-41.80787680971845,41.34736371976072,-42.26838674373516,0.4605109859970443,1.051980339106762e-06,1000.0
2.979999999999991e-05,0.999849986777035,1.0066787765332283,2.986792460157099,0.0001500132226697498,1.0065287633102606,-2.9482781823858157e-13,41.12519199824217,-40.67713363584829,40.229071406331585,-41.12519006468076,0.4480583623938767,1.933561411589542e-06,1000.0
2.989999999999991e-05,0.9998540434318102,1.0066747640757674,2.9867964284176214,0.00014595656770660225,1.006528807507575,-4.827187137083911e-13,40.01292938587623,-39.57698683074605,39.141037943987676,-40.01292622006213,0.4359425551301743,3.165814101151857e-06,1000.0
2.999999999999991e-05,0.9998579903778764,1.0066708601319607,2.98680028935963,0.00014200962140948075,1.0065288505098344,-7.136650583731635e-13,38.9307556388003,-38.50660126048261,38.08243752126898,-38.93075095835233,0.42415437831768865,4.680447970825852e-06,1000.0
3.009999999999991e-05,0.9998618305767901,1.0066670617725004,2.986804045880175,0.00013816942222698018,1.0065288923492877,-9.824077948530976e-13,37.8778580427048,-37.46517305338033,37.05247517810558,-37.87785159972966,0.41268498932447056,6.442975141006337e-06,1000.0
3.0199999999999907e-05,0.9998655669060711,1.0066633661511988,2.9868077007937934,0.0001344330927977638,1.006528933057267,-1.1306208111245567e-12,36.85344600488134,-36.451920208071456,36.05037958118991,-36.85343858984551,0.40152579680988754,7.415035832804903e-06,1000.0
3.0299999999999906e-05,0.9998692021880737,1.0066597704764273,2.9868112568599816,0.00013079781147075912,1.0065289726644986,-4.549234803290661e-13,35.856740672509325,-35.46607229683581,35.075397954022584,-35.85673768893947,0.390668375673513,2.9835698574483366e-06,1000.0
3.0399999999999905e-05,0.9998727391535006,1.0066562720472345,2.9868147167525385,0.00012726084624516525,1.0065290112007323,-2.537661369162772e-13,34.88700093953025,-34.50689637109881,34.126788474056255,-34.886999275224696,0.3801045684314416,1.664305554609417e-06,1000.0
3.0499999999999904e-05,0.9998761804629492,1.006652868231992,2.9868180830734596,0.00012381953685425238,1.0065290486949385,-1.959926476780975e-13,33.9434947157734,-33.57366828405934,33.20383928153123,-33.943493430366374,0.36982643171406165,1.2854070240670787e-06,1000.0
3.0599999999999904e-05,0.9998795287028387,1.006649556472444,2.9868213583523353,0.0001204712971301696,1.0065290851752802,-3.067156350179872e-14,33.025510787014184,-32.665684543677386,32.3058578980237,-33.02551058585574,0.35982624333680097,2.0115843963327294e-07,1000.0
3.0699999999999906e-05,0.9998827863906897,1.0066463342784895,2.9868245450524147,0.00011721360926845245,1.0065291206691769,-4.1312673720812364e-14,32.13236021952176,-31.78226373434456,31.432166707269978,-32.13235994857307,0.350096485177197,2.70948693508823e-07,1000.0
3.079999999999991e-05,0.9998859559769109,1.006643199226404,2.9868276455703553,0.00011404402305196634,1.0065291552033124,-3.667092504201689e-14,31.263369526658312,-30.922739685794635,30.582109363917755,-31.26336928615171,0.3406298408636759,2.4050660079637606e-07,1000.0
3.089999999999991e-05,0.9998890398450315,1.0066401489586156,2.9868306622377547,0.00011096015495918402,1.0065291888036447,-8.756439484616437e-15,30.417884738205267,-30.086465545086522,29.755046237109042,-30.4178846807759,0.3314191931187435,5.74293664100705e-08,1000.0
3.099999999999991e-05,0.9998920403133507,1.006637181182074,2.986833597322514,0.00010795968664229845,1.0065292214954222,-6.482384698643468e-15,29.59527015278745,-29.272812533567823,28.950354829318115,-29.59527011027241,0.3224576192196277,4.2515038659206666e-08,1000.0
3.1099999999999916e-05,0.9998949596377544,1.0066342936654618,2.9868364530313305,0.00010504036224046523,1.006529253303214,-4.6476172492714216e-15,28.794906740413005,-28.481168357433567,28.1674299134907,-28.79490670993129,0.31373838297943724,3.0481715157926255e-08,1000.0
3.119999999999992e-05,0.9998978000131798,1.0066314842377468,2.986839231511329,0.0001021999868183863,1.0065292842509241,-1.386387514339692e-15,28.016192352043127,-27.710937421954032,27.405682473679448,-28.016192342950383,0.30525493008909693,9.092743031410428e-09,1000.0
3.129999999999992e-05,0.9999005635750888,1.006628750786725,2.9868419348514643,9.943642490910751e-05,1.0065293143618115,-1.6914272086431834e-15,27.258541210621093,-26.961540326850862,26.664539420893828,-27.25854119952769,0.297000883770231,1.1093403043943675e-08,1000.0
3.139999999999992e-05,0.9999032524019764,1.0066260912565395,2.9868445650849558,9.674759801783687e-05,1.0065293436585132,-5.342650719250494e-15,26.52138314622834,-26.232413108903742,25.943443001498284,-26.521383111187912,0.2889700373246001,3.504043025116204e-08,1000.0
3.1499999999999925e-05,0.9999058685165816,1.0066235036464815,2.9868471241904717,9.413148341006653e-05,1.0065293721630604,-8.027286922955822e-15,25.80416326993505,-25.52300691941591,25.241850463600603,-25.804163217286966,0.28115635051914034,5.264808392718498e-08,1000.0
3.159999999999993e-05,0.9999084138890793,1.006620986007835,2.9868496140952634,9.158611091454669e-05,1.0065293998969116,-5.9235170043637444e-15,25.10634112619959,-24.832787186157994,24.55923316841577,-25.10634108734928,0.2735539400415997,3.8850313594402443e-08,1000.0
3.169999999999993e-05,0.9999108904266444,1.0066185364541975,2.9868520366649465,8.910957336280735e-05,1.0065294268808394,7.450142213547924e-15,24.427393533097092,-24.161236422412045,23.895079409453086,-24.427393581960136,0.2661571106850456,-4.8863045042597184e-08,1000.0
3.179999999999993e-05,0.9999132999866327,1.0066161531484437,2.9868543937164147,8.670001339996718e-05,1.0065294531350737,3.299752407415693e-14,23.76681101939636,-23.507850703437395,23.2488908203194,-23.766811235816846,0.258960315958964,-2.164204849164953e-07,1000.0
3.1899999999999935e-05,0.9999156443865882,1.0066138342928264,2.986856687027638,8.435561347237732e-05,1.0065294786794121,6.089613190502564e-14,23.124095112457105,-22.872136984268817,22.620179654879934,-23.124095511856808,0.2519581281882889,-3.9939970243621214e-07,1000.0
3.199999999999994e-05,0.9999179253871265,1.0066115781459075,2.986858918320896,8.207461295465922e-05,1.0065295035330317,8.145201232949276e-14,22.498762961479038,-22.253617671807678,22.00847345057803,-22.498763495699894,0.24514528967135965,-5.342208557602739e-07,1000.0
3.209999999999994e-05,0.9999201447049237,1.0066093830097098,2.9868610892754934,7.985529515800072e-05,1.0065295277146311,8.199141520977946e-14,21.890343795305203,-21.65182712142516,21.413311523064802,-21.890344333065045,0.23851667388004205,-5.377598412014326e-07,1000.0
3.219999999999994e-05,0.9999223040397921,1.0066072472029362,2.986863201554254,7.76959602488124e-05,1.006529551242726,4.115830323089914e-14,21.29837153476703,-21.06630433019043,20.83423766550768,-21.298371804713952,0.23206720457659988,-2.699469249301911e-07,1000.0
3.2299999999999945e-05,0.9999244049187143,1.006605169215237,2.9868652566508422,7.55950812705303e-05,1.006529574133949,-1.49308156810081e-14,20.72242719618276,-20.496634874362115,20.270842356686156,-20.722427098255103,0.22579232182064374,9.79276581321881e-08,1000.0
3.239999999999995e-05,0.9999264490135112,1.0066031473930017,2.986867256200656,7.355098640353605e-05,1.0065295964065109,-8.492501372312311e-14,20.16205225746057,-19.94236522451059,19.72267707755252,-20.162051700456527,0.2196870329499815,5.570040438141154e-07,1000.0
3.249999999999995e-05,0.9999284378312239,1.0066011802456054,2.9868692016777945,7.156216866200879e-05,1.0065296180768268,-1.1384966328556897e-13,19.61683304515264,-19.403086207570812,19.189337876557403,-19.616832298436847,0.21374683758182586,7.467157929851701e-07,1000.0
3.259999999999995e-05,0.9999303728672305,1.0065992662939578,2.986871094544958,6.962713271802632e-05,1.0065296391611858,-5.12622628409e-14,19.086359122761518,-18.87839185265,18.670423910100563,-19.086358786542558,0.20796727011151833,3.362189594422667e-07,1000.0
